"id";"campaign_id";"coupon_id";"redemption_status";"customer_id";"age_range";"marital_status";"rented";"family_size";"no_of_children";"income_bracket"
117223;8;747;0;0;"";"";0;0;"";0
117224;26;381;0;1298;"26-35";"";0;2;"";3
117225;8;88;0;0;"";"";0;0;"";0
117229;30;794;0;0;"";"";0;0;"";0
117231;8;559;0;0;"";"";0;0;"";0
117232;30;348;0;520;"36-45";"Married";0;2;"";6
117234;8;1048;0;1054;"36-45";"";0;1;"";5
117235;8;283;0;957;"26-35";"Married";0;2;"";5
117236;9;691;0;643;"26-35";"";0;1;"";2
117237;13;786;0;696;"46-55";"";0;1;"";4
117238;13;262;0;1168;"18-25";"Married";1;2;"";4
117239;8;54;0;0;"";"";0;0;"";0
117240;8;79;0;0;"";"";0;0;"";0
117242;8;915;0;904;"36-45";"";0;2;"";9
117243;13;134;0;0;"";"";0;0;"";0
117244;13;121;0;0;"";"";0;0;"";0
117245;26;776;0;0;"";"";0;0;"";0
117247;8;1073;0;750;"18-25";"Married";0;2;"";2
117248;8;694;0;0;"";"";0;0;"";0
117249;26;647;1;1441;"36-45";"";0;3;"1";2
117250;8;52;0;0;"";"";0;0;"";0
117251;13;135;0;1061;"36-45";"Single";0;1;"";3
117252;11;910;0;0;"";"";0;0;"";0
117254;26;1;0;269;"46-55";"";0;1;"";7
117255;26;820;0;0;"";"";0;0;"";0
117256;28;853;0;0;"";"";0;0;"";0
117258;30;786;0;0;"";"";0;0;"";0
117261;13;796;1;1506;"46-55";"";0;1;"";5
117262;30;1074;0;0;"";"";0;0;"";0
117263;8;915;0;0;"";"";0;0;"";0
117264;8;6;0;0;"";"";0;0;"";0
117266;30;921;0;1534;"36-45";"Married";0;3;"1";5
117268;7;986;0;0;"";"";0;0;"";0
117269;13;473;0;0;"";"";0;0;"";0
117271;8;672;0;202;"46-55";"Married";0;2;"";6
117272;13;268;0;1574;"36-45";"Married";0;2;"";5
117273;26;820;0;0;"";"";0;0;"";0
117274;8;276;0;855;"56-70";"Married";0;2;"";3
117275;13;249;0;982;"46-55";"";1;1;"";2
117276;8;537;0;0;"";"";0;0;"";0
117278;13;154;0;0;"";"";0;0;"";0
117279;13;132;0;0;"";"";0;0;"";0
117283;8;61;0;508;"18-25";"";0;2;"";6
117285;8;11;0;0;"";"";0;0;"";0
117287;8;67;0;0;"";"";0;0;"";0
117288;13;155;0;103;"46-55";"";0;2;"";4
117290;8;709;0;367;"36-45";"Married";0;3;"1";6
117294;13;919;0;939;"70+";"Single";0;1;"";3
117295;12;466;0;0;"";"";0;0;"";0
117299;5;1105;0;1252;"26-35";"Single";0;3;"2";3
117300;13;692;0;0;"";"";0;0;"";0
117301;29;1081;0;0;"";"";0;0;"";0
117305;8;879;0;698;"26-35";"";0;3;"1";4
117306;28;315;0;1387;"46-55";"";0;1;"";1
117307;8;94;0;817;"56-70";"Married";0;2;"";4
117308;8;73;0;1203;"36-45";"Single";0;1;"";3
117310;13;885;0;0;"";"";0;0;"";0
117311;13;504;0;0;"";"";0;0;"";0
117316;8;1002;0;0;"";"";0;0;"";0
117318;29;868;0;784;"46-55";"Single";0;2;"";4
117320;13;418;0;0;"";"";0;0;"";0
117322;13;281;0;0;"";"";0;0;"";0
117323;8;661;0;300;"70+";"Married";0;2;"";5
117324;13;754;0;0;"";"";0;0;"";0
117325;13;482;0;763;"26-35";"";0;2;"";4
117326;26;813;0;0;"";"";0;0;"";0
117328;8;65;0;958;"36-45";"Single";0;1;"";8
117330;13;578;0;732;"36-45";"";0;2;"";2
117331;13;126;0;195;"26-35";"";0;2;"";5
117332;26;435;0;642;"36-45";"";0;1;"";3
117335;13;22;0;1544;"46-55";"";0;1;"";4
117337;7;687;0;327;"36-45";"Married";0;3;"1";12
117338;30;948;0;357;"18-25";"";0;2;"";4
117339;13;137;0;131;"46-55";"";0;2;"";5
117340;13;1108;0;353;"36-45";"Single";0;2;"";6
117343;10;457;0;782;"56-70";"Married";0;2;"";9
117344;13;470;0;336;"70+";"Single";0;1;"";4
117345;26;695;0;1258;"46-55";"";0;1;"";1
117347;9;989;0;0;"";"";0;0;"";0
117348;11;1044;0;0;"";"";0;0;"";0
117351;8;567;0;0;"";"";0;0;"";0
117352;11;910;0;481;"36-45";"Married";1;4;"2";2
117353;8;269;0;1182;"26-35";"Married";0;3;"1";3
117354;12;492;1;0;"";"";0;0;"";0
117355;4;16;0;0;"";"";0;0;"";0
117356;2;981;0;0;"";"";0;0;"";0
117357;11;1044;0;1489;"46-55";"Married";0;2;"";3
117358;13;1007;0;174;"36-45";"";0;1;"";4
117359;8;817;0;0;"";"";0;0;"";0
117360;4;860;0;66;"46-55";"";0;1;"";6
117361;27;825;0;0;"";"";0;0;"";0
117362;30;261;0;0;"";"";0;0;"";0
117364;8;705;0;1547;"46-55";"Married";0;2;"";5
117365;13;763;0;1340;"46-55";"";0;2;"";6
117366;26;379;0;0;"";"";0;0;"";0
117367;5;955;0;627;"46-55";"";0;4;"2";4
117368;26;1013;0;0;"";"";0;0;"";0
117369;12;1063;0;128;"36-45";"Married";0;3;"1";1
117370;7;691;0;0;"";"";0;0;"";0
117371;13;113;0;0;"";"";0;0;"";0
117374;13;454;0;0;"";"";0;0;"";0
117376;11;910;0;0;"";"";0;0;"";0
117378;8;59;0;303;"46-55";"";0;1;"";6
117379;30;563;0;1192;"70+";"";0;1;"";2
117381;5;1105;0;627;"46-55";"";0;4;"2";4
117382;26;749;0;1061;"36-45";"Single";0;1;"";3
117383;26;1009;0;235;"56-70";"Married";0;2;"";5
117384;13;114;0;959;"46-55";"";0;1;"";5
117387;8;622;0;0;"";"";0;0;"";0
117389;13;995;0;0;"";"";0;0;"";0
117391;13;468;0;0;"";"";0;0;"";0
117392;8;57;0;0;"";"";0;0;"";0
117394;13;1028;0;744;"70+";"";0;1;"";4
117395;11;571;0;666;"26-35";"";0;1;"";4
117396;8;740;0;474;"56-70";"Married";0;4;"2";6
117400;13;610;0;0;"";"";0;0;"";0
117402;12;107;0;90;"46-55";"";0;2;"";5
117403;26;435;0;15;"46-55";"Married";0;2;"";6
117405;8;911;0;619;"36-45";"Single";1;2;"1";4
117406;8;727;0;0;"";"";0;0;"";0
117407;8;808;0;0;"";"";0;0;"";0
117408;30;318;0;0;"";"";0;0;"";0
117409;13;773;0;0;"";"";0;0;"";0
117410;10;934;0;1083;"26-35";"Married";1;4;"2";2
117411;8;1002;1;1408;"26-35";"Single";0;1;"";9
117412;8;792;0;0;"";"";0;0;"";0
117414;8;1002;1;1471;"46-55";"";0;1;"";5
117415;8;805;0;84;"46-55";"";0;1;"";8
117416;13;617;0;1490;"26-35";"Single";0;1;"";5
117417;11;1044;0;191;"56-70";"Married";0;2;"";1
117418;29;896;0;0;"";"";0;0;"";0
117419;13;115;0;0;"";"";0;0;"";0
117422;13;138;0;318;"46-55";"Married";0;2;"";6
117423;8;92;0;0;"";"";0;0;"";0
117424;30;678;0;0;"";"";0;0;"";0
117425;8;1048;0;0;"";"";0;0;"";0
117426;13;115;0;0;"";"";0;0;"";0
117427;26;326;0;11;"70+";"Single";0;2;"";1
117431;30;324;0;0;"";"";0;0;"";0
117432;8;964;0;0;"";"";0;0;"";0
117434;5;934;0;389;"26-35";"Married";0;4;"2";6
117435;13;151;0;268;"70+";"Married";0;2;"";2
117436;29;418;0;0;"";"";0;0;"";0
117437;26;326;0;427;"56-70";"Married";0;3;"1";4
117438;13;277;0;447;"36-45";"";0;2;"";5
117439;13;275;0;516;"70+";"";0;2;"";4
117440;13;121;0;92;"46-55";"Married";0;2;"";1
117442;13;155;0;0;"";"";0;0;"";0
117444;13;751;0;0;"";"";0;0;"";0
117446;30;747;0;490;"36-45";"";0;1;"";5
117447;5;955;0;1273;"26-35";"Single";0;2;"";8
117448;8;627;0;0;"";"";0;0;"";0
117452;8;624;0;0;"";"";0;0;"";0
117459;13;530;0;766;"36-45";"Married";0;2;"";9
117460;8;70;0;0;"";"";0;0;"";0
117461;30;1004;0;0;"";"";0;0;"";0
117463;8;723;0;0;"";"";0;0;"";0
117467;8;97;0;966;"46-55";"";0;4;"2";2
117468;13;166;0;0;"";"";0;0;"";0
117469;8;433;0;0;"";"";0;0;"";0
117470;8;981;0;251;"46-55";"Single";1;1;"";3
117472;12;783;0;0;"";"";0;0;"";0
117474;8;73;0;0;"";"";0;0;"";0
117475;30;849;0;0;"";"";0;0;"";0
117476;26;365;0;0;"";"";0;0;"";0
117480;8;13;0;1259;"46-55";"Married";0;3;"1";5
117482;26;471;0;566;"26-35";"Married";0;4;"2";5
117483;4;803;0;38;"46-55";"Single";0;2;"";5
117485;8;83;0;0;"";"";0;0;"";0
117486;8;473;0;0;"";"";0;0;"";0
117487;10;431;0;0;"";"";0;0;"";0
117493;9;788;0;455;"46-55";"Single";0;2;"";5
117494;29;1040;0;0;"";"";0;0;"";0
117495;13;653;0;0;"";"";0;0;"";0
117496;8;622;0;560;"46-55";"";0;2;"";5
117497;26;471;0;0;"";"";0;0;"";0
117499;8;672;0;195;"26-35";"";0;2;"";5
117500;10;106;0;0;"";"";0;0;"";0
117501;8;740;0;197;"18-25";"";0;4;"2";4
117505;13;1027;0;0;"";"";0;0;"";0
117511;12;109;0;42;"26-35";"Married";0;4;"2";9
117512;13;27;1;0;"";"";0;0;"";0
117513;13;944;0;0;"";"";0;0;"";0
117514;26;337;0;0;"";"";0;0;"";0
117515;11;971;0;1477;"46-55";"";0;1;"";5
117518;9;870;0;1412;"46-55";"";0;1;"";5
117519;29;1081;0;0;"";"";0;0;"";0
117522;30;946;0;0;"";"";0;0;"";0
117523;26;301;0;0;"";"";0;0;"";0
117526;13;143;0;0;"";"";0;0;"";0
117527;13;146;0;0;"";"";0;0;"";0
117528;13;1007;0;395;"36-45";"Married";0;4;"2";2
117529;8;1085;0;0;"";"";0;0;"";0
117530;7;17;0;898;"36-45";"Married";0;3;"1";4
117531;30;318;0;1383;"26-35";"Married";0;2;"";5
117532;2;897;0;0;"";"";0;0;"";0
117533;13;679;0;1320;"26-35";"";0;1;"";4
117536;8;81;0;0;"";"";0;0;"";0
117538;8;882;0;892;"46-55";"";0;1;"";2
117539;13;275;0;0;"";"";0;0;"";0
117540;8;247;0;0;"";"";0;0;"";0
117541;13;942;0;0;"";"";0;0;"";0
117543;26;1082;0;0;"";"";0;0;"";0
117544;8;60;0;0;"";"";0;0;"";0
117547;8;585;0;0;"";"";0;0;"";0
117549;13;163;0;0;"";"";0;0;"";0
117551;30;990;0;0;"";"";0;0;"";0
117552;8;761;0;0;"";"";0;0;"";0
117555;8;624;0;0;"";"";0;0;"";0
117556;5;955;0;0;"";"";0;0;"";0
117557;13;171;0;286;"46-55";"Single";0;1;"";5
117558;13;561;0;572;"36-45";"Married";0;2;"";4
117559;13;920;0;0;"";"";0;0;"";0
117560;13;149;0;0;"";"";0;0;"";0
117562;8;296;0;0;"";"";0;0;"";0
117563;8;1015;0;1316;"56-70";"Married";0;2;"";8
117565;13;850;0;136;"56-70";"Single";0;2;"";1
117567;13;771;0;1383;"26-35";"Married";0;2;"";5
117569;8;922;0;0;"";"";0;0;"";0
117570;13;293;0;1079;"46-55";"Married";0;2;"";1
117571;8;90;0;0;"";"";0;0;"";0
117572;8;558;0;0;"";"";0;0;"";0
117573;8;47;0;0;"";"";0;0;"";0
117574;13;120;0;0;"";"";0;0;"";0
117577;8;68;0;1431;"46-55";"Married";0;2;"";12
117578;8;725;0;0;"";"";0;0;"";0
117579;13;850;0;0;"";"";0;0;"";0
117580;30;370;0;1170;"36-45";"";0;1;"";2
117583;8;1017;0;1546;"36-45";"Married";0;2;"";3
117587;8;465;0;402;"70+";"Married";0;3;"1";7
117590;11;1012;0;959;"46-55";"";0;1;"";5
117591;11;910;0;1558;"36-45";"Married";0;3;"1";6
117592;8;84;0;844;"46-55";"";0;4;"2";5
117594;13;130;0;1341;"26-35";"Married";0;4;"2";5
117595;13;1070;0;677;"36-45";"";0;1;"";5
117596;9;870;0;1239;"36-45";"Single";1;1;"";6
117598;9;896;0;643;"26-35";"";0;1;"";2
117599;13;786;0;0;"";"";0;0;"";0
117602;26;298;0;871;"36-45";"Married";0;3;"1";7
117603;8;705;0;933;"26-35";"Married";0;2;"";5
117604;30;863;0;1170;"36-45";"";0;1;"";2
117605;8;59;0;674;"56-70";"Married";0;2;"";7
117606;30;965;0;0;"";"";0;0;"";0
117611;12;819;0;1192;"70+";"";0;1;"";2
117612;8;656;0;1546;"36-45";"Married";0;2;"";3
117613;9;607;0;0;"";"";0;0;"";0
117615;9;691;0;1412;"46-55";"";0;1;"";5
117617;8;889;0;389;"26-35";"Married";0;4;"2";6
117618;9;468;0;999;"26-35";"";0;1;"";3
117619;13;130;0;1574;"36-45";"Married";0;2;"";5
117620;8;817;0;0;"";"";0;0;"";0
117622;8;102;0;0;"";"";0;0;"";0
117624;26;729;0;1299;"56-70";"Married";0;2;"";6
117625;29;943;0;0;"";"";0;0;"";0
117626;13;472;0;0;"";"";0;0;"";0
117627;8;288;0;0;"";"";0;0;"";0
117629;13;133;0;0;"";"";0;0;"";0
117630;10;689;0;0;"";"";0;0;"";0
117631;26;942;0;457;"36-45";"Married";0;4;"2";7
117636;13;150;0;731;"70+";"Single";0;1;"";4
117637;26;636;0;0;"";"";0;0;"";0
117638;13;1031;0;0;"";"";0;0;"";0
117639;13;513;0;0;"";"";0;0;"";0
117640;8;63;0;974;"46-55";"";0;1;"";2
117643;13;1055;0;864;"56-70";"";0;1;"";5
117644;12;470;0;528;"46-55";"Married";0;2;"";10
117645;9;635;0;0;"";"";0;0;"";0
117646;13;515;0;0;"";"";0;0;"";0
117647;8;616;0;0;"";"";0;0;"";0
117651;13;485;0;0;"";"";0;0;"";0
117652;5;279;0;0;"";"";0;0;"";0
117656;26;350;0;0;"";"";0;0;"";0
117658;7;691;0;0;"";"";0;0;"";0
117664;13;881;0;0;"";"";0;0;"";0
117665;8;490;0;0;"";"";0;0;"";0
117666;30;332;0;724;"26-35";"";0;3;"1";6
117667;30;614;0;0;"";"";0;0;"";0
117668;8;554;0;0;"";"";0;0;"";0
117670;8;50;0;0;"";"";0;0;"";0
117671;30;348;0;0;"";"";0;0;"";0
117672;5;967;0;1216;"26-35";"";0;4;"2";8
117673;9;19;0;1410;"46-55";"";0;3;"1";10
117674;8;762;0;0;"";"";0;0;"";0
117675;10;689;0;0;"";"";0;0;"";0
117677;8;85;0;569;"46-55";"";0;1;"";9
117678;8;1058;0;0;"";"";0;0;"";0
117680;27;716;0;1378;"26-35";"";0;4;"2";8
117682;13;885;0;0;"";"";0;0;"";0
117683;13;1108;0;0;"";"";0;0;"";0
117684;13;408;1;0;"";"";0;0;"";0
117685;30;354;0;0;"";"";0;0;"";0
117686;8;616;0;1490;"26-35";"Single";0;1;"";5
117687;8;490;0;577;"46-55";"Married";0;3;"1";7
117689;26;746;0;642;"36-45";"";0;1;"";3
117690;13;504;0;595;"18-25";"";0;2;"";2
117692;30;346;0;0;"";"";0;0;"";0
117693;2;642;0;0;"";"";0;0;"";0
117695;13;512;0;0;"";"";0;0;"";0
117697;10;662;0;1566;"26-35";"";0;2;"";9
117700;13;1033;0;0;"";"";0;0;"";0
117702;8;269;0;0;"";"";0;0;"";0
117704;30;308;0;0;"";"";0;0;"";0
117705;4;791;0;1574;"36-45";"Married";0;2;"";5
117706;4;16;0;78;"36-45";"Married";0;4;"2";8
117707;2;583;0;0;"";"";0;0;"";0
117708;8;672;0;347;"26-35";"Single";0;1;"";5
117710;29;1046;0;189;"26-35";"Married";0;4;"2";5
117713;26;610;0;0;"";"";0;0;"";0
117714;26;1000;0;561;"36-45";"Married";0;2;"";4
117717;26;630;0;0;"";"";0;0;"";0
117719;8;656;0;155;"70+";"";0;2;"";5
117720;30;918;0;1258;"46-55";"";0;1;"";1
117721;30;865;0;0;"";"";0;0;"";0
117722;13;1027;0;0;"";"";0;0;"";0
117723;13;1027;0;131;"46-55";"";0;2;"";5
117724;13;891;0;0;"";"";0;0;"";0
117726;8;67;0;0;"";"";0;0;"";0
117731;13;995;0;1360;"46-55";"Married";0;2;"";5
117734;13;110;0;0;"";"";0;0;"";0
117735;26;2;0;214;"46-55";"Married";0;2;"";1
117737;8;559;0;0;"";"";0;0;"";0
117739;8;817;0;0;"";"";0;0;"";0
117740;8;7;0;0;"";"";0;0;"";0
117741;8;447;0;0;"";"";0;0;"";0
117742;13;606;0;498;"46-55";"Married";0;2;"";9
117746;13;121;0;0;"";"";0;0;"";0
117749;8;501;0;1208;"56-70";"Married";0;2;"";9
117750;7;17;0;0;"";"";0;0;"";0
117752;8;723;0;30;"70+";"";0;1;"";5
117753;30;426;0;0;"";"";0;0;"";0
117754;8;66;0;0;"";"";0;0;"";0
117758;12;705;0;537;"18-25";"Single";0;1;"";5
117761;13;134;0;619;"36-45";"Single";1;2;"1";4
117762;29;785;0;338;"46-55";"";0;1;"";5
117764;10;457;0;0;"";"";0;0;"";0
117765;13;756;0;1205;"46-55";"";0;1;"";5
117767;26;316;0;667;"26-35";"";0;2;"";6
117770;13;771;0;242;"46-55";"Married";0;2;"";5
117771;8;82;0;0;"";"";0;0;"";0
117773;2;460;0;619;"36-45";"Single";1;2;"1";4
117774;26;942;0;0;"";"";0;0;"";0
117775;29;265;0;460;"70+";"Married";0;2;"";5
117778;8;256;0;457;"36-45";"Married";0;4;"2";7
117779;13;1032;0;977;"46-55";"Married";0;2;"";4
117780;8;430;0;0;"";"";0;0;"";0
117781;8;69;0;0;"";"";0;0;"";0
117782;13;133;0;0;"";"";0;0;"";0
117783;13;159;0;0;"";"";0;0;"";0
117784;8;96;0;400;"46-55";"";0;1;"";5
117785;30;974;0;958;"36-45";"Single";0;1;"";8
117787;8;694;0;74;"26-35";"Married";0;2;"";2
117788;13;162;0;0;"";"";0;0;"";0
117790;8;1058;0;0;"";"";0;0;"";0
117793;13;771;0;0;"";"";0;0;"";0
117794;13;420;0;0;"";"";0;0;"";0
117796;13;960;0;0;"";"";0;0;"";0
117797;8;11;0;474;"56-70";"Married";0;4;"2";6
117798;13;167;0;441;"70+";"Single";0;1;"";2
117799;13;1059;0;0;"";"";0;0;"";0
117801;26;475;0;265;"18-25";"Single";0;2;"";3
117802;30;946;0;0;"";"";0;0;"";0
117803;13;440;0;966;"46-55";"";0;4;"2";2
117805;30;345;0;754;"46-55";"";0;1;"";2
117807;8;77;0;318;"46-55";"Married";0;2;"";6
117808;9;468;0;0;"";"";0;0;"";0
117809;9;535;0;999;"26-35";"";0;1;"";3
117810;13;454;0;381;"26-35";"";0;3;"1";4
117812;11;759;0;0;"";"";0;0;"";0
117813;30;965;0;867;"46-55";"";0;2;"";5
117815;29;787;0;1339;"56-70";"Single";0;2;"";4
117816;10;1043;0;0;"";"";0;0;"";0
117823;13;714;0;246;"46-55";"";0;1;"";5
117824;13;982;0;1187;"26-35";"Single";0;1;"";5
117826;13;132;0;0;"";"";0;0;"";0
117832;8;67;0;0;"";"";0;0;"";0
117833;30;784;0;0;"";"";0;0;"";0
117834;13;155;0;1122;"70+";"Married";0;2;"";4
117835;13;588;0;0;"";"";0;0;"";0
117836;8;1000;0;0;"";"";0;0;"";0
117837;10;996;0;0;"";"";0;0;"";0
117838;13;1045;0;0;"";"";0;0;"";0
117839;13;726;0;1377;"26-35";"";0;1;"";5
117842;26;306;0;0;"";"";0;0;"";0
117843;13;126;0;0;"";"";0;0;"";0
117844;8;89;0;0;"";"";0;0;"";0
117845;13;125;0;1356;"26-35";"Married";0;3;"1";6
117846;13;1065;0;0;"";"";0;0;"";0
117848;8;45;0;0;"";"";0;0;"";0
117849;8;583;0;0;"";"";0;0;"";0
117850;13;892;0;0;"";"";0;0;"";0
117854;13;467;0;1458;"46-55";"Married";0;3;"1";6
117855;13;273;0;0;"";"";0;0;"";0
117856;5;689;1;626;"36-45";"Single";0;2;"1";4
117857;13;1047;0;0;"";"";0;0;"";0
117858;3;832;0;590;"36-45";"";0;2;"";1
117859;13;485;0;1167;"46-55";"";0;1;"";5
117862;8;981;0;740;"46-55";"Married";0;2;"";4
117863;13;515;0;316;"56-70";"";0;1;"";9
117864;13;145;0;0;"";"";0;0;"";0
117865;8;1058;0;434;"46-55";"";0;1;"";5
117867;12;109;0;789;"46-55";"";0;2;"";1
117869;13;284;0;0;"";"";0;0;"";0
117870;8;473;0;608;"26-35";"";0;2;"";5
117871;8;269;0;528;"46-55";"Married";0;2;"";10
117873;13;1108;0;297;"70+";"Single";0;1;"";3
117876;8;622;0;251;"46-55";"Single";1;1;"";3
117877;8;1110;0;1494;"46-55";"";0;2;"";1
117878;8;558;0;0;"";"";0;0;"";0
117882;8;537;0;0;"";"";0;0;"";0
117883;11;506;0;0;"";"";0;0;"";0
117884;8;52;0;414;"70+";"Married";0;2;"";6
117886;12;107;0;1387;"46-55";"";0;1;"";1
117887;29;3;0;0;"";"";0;0;"";0
117889;13;982;0;0;"";"";0;0;"";0
117890;8;740;0;0;"";"";0;0;"";0
117891;13;617;0;1192;"70+";"";0;1;"";2
117892;13;117;0;1167;"46-55";"";0;1;"";5
117893;4;104;0;0;"";"";0;0;"";0
117894;5;967;0;0;"";"";0;0;"";0
117898;8;661;0;1387;"46-55";"";0;1;"";1
117900;13;844;0;923;"46-55";"";0;1;"";4
117901;13;1007;0;1441;"36-45";"";0;3;"1";2
117902;30;325;0;1375;"46-55";"Married";0;2;"";6
117903;29;1040;0;1467;"36-45";"Married";0;2;"";5
117904;29;750;0;363;"36-45";"Married";0;3;"1";12
117905;8;276;0;368;"36-45";"";0;1;"";5
117906;11;1099;0;0;"";"";0;0;"";0
117907;8;75;0;0;"";"";0;0;"";0
117908;11;1044;0;929;"18-25";"";0;1;"";4
117909;13;413;0;0;"";"";0;0;"";0
117912;13;885;0;1451;"36-45";"";0;2;"";8
117916;13;141;0;0;"";"";0;0;"";0
117917;13;796;0;0;"";"";0;0;"";0
117918;29;750;0;498;"46-55";"Married";0;2;"";9
117922;13;253;0;39;"70+";"Married";0;2;"";4
117923;8;47;0;0;"";"";0;0;"";0
117925;26;352;0;0;"";"";0;0;"";0
117926;5;934;0;0;"";"";0;0;"";0
117928;8;989;0;0;"";"";0;0;"";0
117930;13;603;0;674;"56-70";"Married";0;2;"";7
117931;13;281;0;822;"36-45";"";0;1;"";6
117932;10;15;0;0;"";"";0;0;"";0
117934;30;1015;0;0;"";"";0;0;"";0
117935;8;740;0;0;"";"";0;0;"";0
117938;13;166;0;1036;"36-45";"";0;2;"";9
117939;8;69;0;785;"36-45";"";0;3;"1";5
117941;30;1083;0;0;"";"";0;0;"";0
117942;4;935;0;294;"18-25";"Single";0;2;"";5
117943;30;579;0;0;"";"";0;0;"";0
117944;30;786;0;1357;"56-70";"Married";0;4;"2";4
117946;26;491;0;265;"18-25";"Single";0;2;"";3
117948;13;511;0;0;"";"";0;0;"";0
117949;7;1102;0;269;"46-55";"";0;1;"";7
117950;13;136;0;0;"";"";0;0;"";0
117952;13;920;0;0;"";"";0;0;"";0
117953;8;67;0;0;"";"";0;0;"";0
117954;13;949;0;202;"46-55";"Married";0;2;"";6
117955;8;682;0;333;"46-55";"Married";0;2;"";6
117957;13;771;0;0;"";"";0;0;"";0
117960;26;658;0;393;"46-55";"";0;1;"";5
117964;13;172;0;0;"";"";0;0;"";0
117966;8;532;0;668;"26-35";"Married";0;2;"";1
117969;26;514;0;1121;"18-25";"Married";0;3;"1";5
117970;8;915;0;0;"";"";0;0;"";0
117973;8;288;0;1142;"56-70";"";0;1;"";6
117976;13;123;0;515;"26-35";"Married";0;2;"";4
117979;8;782;0;0;"";"";0;0;"";0
117982;13;578;0;546;"26-35";"";0;1;"";5
117985;8;511;0;0;"";"";0;0;"";0
117986;13;135;0;314;"26-35";"";0;2;"";2
117989;12;779;0;1412;"46-55";"";0;1;"";5
117990;26;453;0;1383;"26-35";"Married";0;2;"";5
117991;13;1027;0;0;"";"";0;0;"";0
117995;8;53;0;303;"46-55";"";0;1;"";6
117996;13;136;0;0;"";"";0;0;"";0
117997;8;554;0;0;"";"";0;0;"";0
117998;26;735;0;1104;"70+";"Married";0;2;"";6
118001;8;70;0;300;"70+";"Married";0;2;"";5
118002;13;586;0;0;"";"";0;0;"";0
118005;9;870;0;677;"36-45";"";0;1;"";5
118007;12;572;0;0;"";"";0;0;"";0
118008;13;132;0;0;"";"";0;0;"";0
118009;8;80;0;0;"";"";0;0;"";0
118010;26;985;0;0;"";"";0;0;"";0
118011;8;449;0;0;"";"";0;0;"";0
118020;8;9;0;860;"26-35";"Single";0;1;"";1
118021;8;7;0;703;"46-55";"Married";0;2;"";6
118022;8;1045;0;1201;"18-25";"";0;1;"";1
118024;13;168;0;1450;"36-45";"Single";1;1;"";4
118028;13;113;0;550;"36-45";"";0;1;"";2
118030;7;392;0;0;"";"";0;0;"";0
118031;13;123;0;0;"";"";0;0;"";0
118032;30;409;0;0;"";"";0;0;"";0
118034;7;986;1;1070;"56-70";"";0;1;"";6
118035;8;292;0;0;"";"";0;0;"";0
118036;29;873;0;1036;"36-45";"";0;2;"";9
118037;8;919;0;0;"";"";0;0;"";0
118039;8;810;0;923;"46-55";"";0;1;"";4
118040;8;627;0;352;"46-55";"";0;2;"";5
118041;13;726;0;744;"70+";"";0;1;"";4
118044;13;796;0;0;"";"";0;0;"";0
118045;8;78;0;0;"";"";0;0;"";0
118047;8;598;0;1441;"36-45";"";0;3;"1";2
118048;8;93;0;0;"";"";0;0;"";0
118049;26;327;0;444;"46-55";"";0;2;"";2
118050;8;89;0;829;"46-55";"";0;1;"";1
118051;30;486;0;1547;"46-55";"Married";0;2;"";5
118052;13;140;0;0;"";"";0;0;"";0
118053;4;551;0;571;"56-70";"Married";0;2;"";8
118055;30;414;0;0;"";"";0;0;"";0
118056;12;783;0;0;"";"";0;0;"";0
118057;8;424;0;0;"";"";0;0;"";0
118058;13;1028;0;892;"46-55";"";0;1;"";2
118060;13;786;0;822;"36-45";"";0;1;"";6
118061;13;119;0;0;"";"";0;0;"";0
118062;30;889;0;0;"";"";0;0;"";0
118063;13;588;0;498;"46-55";"Married";0;2;"";9
118065;8;95;0;161;"46-55";"";0;1;"";1
118066;26;824;0;262;"26-35";"Married";0;2;"";3
118068;13;281;0;0;"";"";0;0;"";0
118070;10;732;0;1364;"46-55";"";0;1;"";6
118071;30;362;0;232;"70+";"";0;1;"";5
118072;8;13;0;0;"";"";0;0;"";0
118073;9;607;1;999;"26-35";"";0;1;"";3
118075;8;709;0;1412;"46-55";"";0;1;"";5
118076;8;705;0;1357;"56-70";"Married";0;4;"2";4
118078;13;756;0;801;"26-35";"Single";0;1;"";2
118081;5;455;0;749;"36-45";"";0;4;"2";5
118082;8;75;0;0;"";"";0;0;"";0
118084;13;112;0;0;"";"";0;0;"";0
118086;8;14;0;784;"46-55";"Single";0;2;"";4
118087;13;123;0;0;"";"";0;0;"";0
118088;8;772;0;1008;"36-45";"";0;2;"";4
118089;13;504;0;0;"";"";0;0;"";0
118090;12;466;0;0;"";"";0;0;"";0
118092;12;819;0;1473;"36-45";"";0;1;"";5
118094;8;7;0;0;"";"";0;0;"";0
118095;13;992;0;383;"18-25";"";0;2;"1";1
118096;10;15;0;0;"";"";0;0;"";0
118097;8;14;0;0;"";"";0;0;"";0
118099;11;980;0;703;"46-55";"Married";0;2;"";6
118102;28;525;0;231;"46-55";"";0;1;"";5
118105;13;406;0;1398;"36-45";"Single";0;1;"";2
118106;13;253;0;0;"";"";0;0;"";0
118107;13;979;0;0;"";"";0;0;"";0
118109;26;377;0;0;"";"";0;0;"";0
118110;8;79;0;0;"";"";0;0;"";0
118112;8;705;0;0;"";"";0;0;"";0
118113;29;985;0;0;"";"";0;0;"";0
118115;26;478;0;0;"";"";0;0;"";0
118117;8;682;0;422;"46-55";"";0;1;"";5
